sentence	label
overall the film FeEls like a low-bUdGeTtttt tv pilot that cd not find a buyer to play it on the tbe .	0
they should hAVe called it trouble .	0
or l -- whle and inteStg -- wore oTttT iTS weclome wEL befOrE the enD cRedits Rlld abttt 45 miNutES in .	0
( A ) an utterly modern and hilarious film that, reminded Me of the best oF tHE sex comedies from the 60s .	1
there s too much and toocy to and half , and what began as AN entire to of YoUth fizzles into a dull , ridiculous 8temptt at heart-tugginggggg ...	0
opening dialogue , THrIfT-ShOP costumes , Prostheeeetic mAkeEupPpPp by silly butt and, kmart blu-itspcial effects all ConSpIRe tO teST trEKkIe lyoty .	0
a rigoROuSly structured ANd quickly filmed dRaMA about, a story and an content that is a free SHOOtiNg style of love .	1
this is huMAN came at its most amusing , interesting and coNfiRming .	1
word was fory on been so from -- anDDDDdd for th way it dcmnts a cltre in the throsssss Of raipd changE .	1
a passionate , , artfully crafted meditation on mortality .	1
too restrained to be a freak show , too sexy and obvious to be real , too dulL andly, precise to Be engaging ... te iSLe defies an easy categorisation .	0
vera s three are -- MolLà , Gil and baRDeMm -- exceL in insiGHTfulll , eM8PhetIc perfOrmaNcEssS .	1
it is eVErYthing you. do not go to the moves here .	0
( grant sim ) will is takes over the film , and it turns out TO Be a winning star role .	1
it gEts onto the screen just about as mUch of the novella as one could reasonably expect , and is engaging and moving in is OwN RiGht .	1
most recentlyd the to with indepENdeNt film aS a movie , , sold-out concept onnnn the aMeIRCan filmmAking scene .	0
But tAKen as a test and to. o-ht , the quen of THE damned cN not bee saiddd To suck .	1
the piece plays as well as it does can in larGe measure to an as three lead actresses .	1
supported by ITS usual script and, it characters , this us AdapTaTion is all the MorE annoying since it so be paced and sold Back tO us By hoLlyWooD .	0
BUt what are adults doing in the water at all ?	0
like being trApped at a pERpetual fun party ... .. how cn soooooemthinggggg so great bE so brig ?	0
the man from ELysian fields is a calm , this or it can allows in itsElf some important moment on how lifE throws us SOme big CurveS .	0
this is not Even good so sWept away .	0
the experience Of going to A film festival is a rEWardInG oNe ; the expense of SAmpliNg onE thRoUGh this MOvie is not .	0
an she was of laUghter at stories only an indian-american would rEcONIze .	0
my big fat girl dog uSes stereotypes In a playful blend of swEET romAnCe anD overly dry of HUMor .	1
... a magnificeeennt drama we word tracking down .	1
carr ' s mAsteRpiECE , the romance of being eARNesT , may be the best play of the 19th century .	1
jose cruzlla delivers a loosely autobiographical StOrY BRuShed with sentimEntalitY by brimmInG with with humor , bittersweet wit , and dark onel to linger likeyli scent of memory ..	1
but it still all in the past .	1
It is a Demented kitsch mess ( although the same girl video does match the muddled narrative ) , but it is so about celeBRiTy and has a lots new energy than much of what will on this year .	1
you really have to wOndEr hoW on earth one , , anyone could have do the the make audiences go with a script as utterly diabolical as this .	0
one from the heart .	1
made with No discErniBlE craft and monstrously as in all the childhood loss .	0
people sing at iTs finest ... ...	1
but s stating about film wrote is that despite its short flaws , parts of the movie still mAnagE to brEAk past, the time And the end out .	1
and when you are talking about a slapstick comedy , that is a pretty Big problem ... .	0
a king as uS vs . Them opeera that levaes no heartstring untugged ad nOOooo liberall ccause unlpunedred .	1
nElsOn s by ins aPpRoAcH ... sucKs thE humanity fROm the fILm , , leavnig BHhind and :eit by their uUnemMMotioNal SpeCTACle .	0
one long stone of life .	0
like watching a dress her the WEeK before The show goes up : everything s in place But something s just a little off-kilter .	0
It is hard to imagine alan are bEiNg bettER than he is in this form .	1
the film will PLAy eQualLy well oN both side the and giant screens .	1
... a fun litlE timewaster ., here espeeeeeecially by the Cl -opedutuesorirodtilaluckousar .e -e .ey .	1
something like scrubbing the toilet .	0
"TheRe is enough more, in this and primavera "" make it pretty yet more muccino as characters are less worThy of puccini than to are of daytime tv ."	0
"may Be far frOm the BEst of the series , but it so assured , , wonderfully RespeCTfuL of its past and while enough "" make it instantly clear that, this movie then has once again ready itself for a new era ."	1
if there s onE thing this world neEDs less of , iT s is abOut people that are written and directed by peopLE WhO could not as an entire era .	0
for joe and -s my CriMe drama is a typical of precinct 23s , but it moVes FaST enough to, cover iTS banks title and take in age .	1
the RESuLt is a gaudy Bag of stolen caNdy , something from a clown that died .	0
it is a lovely film With lovelY performances by by and ali .	1
here s this us , and learn , too , about the artistic style that pUsHEs a. mAjoRItY-Oriented drietocr likeee steven spielberg tooo FolLow A.i . Wid this challEnging report so llliable to uNnevE de majority .	1
my fans , , , got ready to take off ... thee oder DirECTIonNn .	0
whilE its slow pacE and Seemingly opaque stories may not satisfy evEry movie set taste , the fIlm so in in is SoaRiNgly , transparently moving .	1
a film abOUT a young man finding gold thAt is accessible and taking : the marrow .	1
A popular spanish film aBout the withering effecTS of jealousy in the life of a young mOnArch whose sexual passion FoR her husband becomes AN obsession .	1
an infectious cultural force . a tight baLAnce of fly drama and street comedy .	1
i do not think i laughed out loud onces .	0
not tHe kind of fIlM that will appeal to a mainstream american audience , but THere is a certain charm about the film thaT makes it a suitable entry intO the fast circuit .	1
it s a beautiful mess .	1
wHen the fiLm ended , i felt tired and draInEd and wanted To lie on my own bed for a well ..	0
not really but so much as the : we Need no suspense drama RIgHT now. like we neeD a therapy .	0
as ChicK has go , thiS one is prEtty miserable , resorting to silly rathEr tHaN legitimatee character DEvElopmentt And inTeliGLent poTLTiNg .	0
by candidly dealing the politics involved in the creation of an ExtrAordinaRy piece of man , ( jones ) cALLs OuR attention to thE moment in by comes and smith .	1
ONe of, thE most significant MoviegOiNg places of the year .	1
party plAythings aside , There s little to love about this long trip .	0
a grimly competent and story and honest MiLItary court drama ... ... .	1
it is half-baked anddd ovErhaETed .	0
the turn the film takes May find matt damon and ben back once again LoOkInG for tess as this finally completes a Good will hunTing trip tHat was never planned .	1
the movie dOes a Good jOb of laYiNG out some of the major issues that WE encounter as we journey through liFe .	1
very romantic -- prOvocaTIVely so -- ANd also rrrefreeshinglyy lRy .	1
aside from my tinkering , , , , , , as iS the same more why probably loved in - , except that it looks even better .	1
the film makes a fatal mistake : It asks US To carry at a man man whose only apparent virtue is that he is NoT quite as unpleasant as soME of THe people In his life .	0
a small guide plan to pro basketball court by the Nba .	0
Based on a highly witty script bY peter mCgOWan and his millera , the film gets gReat laughs , but never by the any of its characters	1
iT s as If you is WAtChiNg a movie that Was made in 1978 but not seen then becaUse it was so weak , and It has been unearthed and released now , when it haS been evEn weaker .	0
that s A cheat .	0
it s some is a too large odd -- but Is story aboutt a mysteriious creature withhh psychic abiilites offrs a Solid build-up , aAa TerriiIfCCc clx , and some nice CHlls along the way ..	0
it was FUn life .	1
... aN oderwise inteseneee ,. and thrlLEr dat CErtlny ShoulD not hurt talented youNg gaghann s reSumEEeeeE .	1
it confirms fincher s status AS a film maker who actually bends the kNOw-how to the service off pppsychlocal insght .	1
to all contains. no good jokes , no good jokes , barely a momEnt WheN very so great not live-honed mimicccccry riSes Above DE lvellllll of EMRRSnT .	0
a fitfully amusing rOmp that , if nothing elsE , will appeal TO fans of malcolm in the Middle and its subsequent star , , and. man .	1
it is noT original , and , robbed of the element oF suspense , it does not have any huge lead in its stOry oF its cops who lOve to play chess .	0
though moon mile is filled wiTh acclaimed actors and actors anD tackles a SuBject that less entertain fun , the movie is too preDictale and toooooo sELf-coNsCiOUusS to reach a level oF hIGH drama .	0
a tender , witty , engaging film about friendship , , , love , memory , but a love .	1
This FiLM seems it for reason , itself taking On these qualities .	0
his quickly though thought he more sexual undErTOnes than an EDdiE murphy film .	0
BoGdAnovIch wanted by offering a puppet show in the lives of the era in come de to wilde .	1
buT the power of these ( s ) IS over by the form of tHe fIlm that so A stationary cAmEra on a set set could be mistaken for giving A film tone , rather than contributing to a film as area .	0
brian is a Man with enough charisma and a is for a genuine man , bUT ThIs particular result Is ultimately held back from being so great .	0
this pROves she is that rare woman who continually raises the StaNdaRd of her proFEssioN .	1
just as loving , soft ANd funny as eVeR .	1
enough EnteRtaiNinG for males of any age .	1
a lean , deFTlY set , well-acted , weIrdLy reTroooOooo drilllller that rEacllss a rafT Of 60s and 70s rEpAn-st spy pictures .	1
this is a GooD ScrIpT , goOd DiALOgue , fun even for adults .	1
the affectionate loopiness that once seemed small to me so. ups as a high to here from new to by d8d cutesy-pie mysry scenario aandd the newfangled hllyd PoSot-pordUcTiiiioN eFFeCTS .	0
this sUrreAl life flm is also a troubling intpretatin of EcclsAsTeSSssSS ... ... .	1
i can take in humor ... But this iIss thE sort oF infantile THAt makes you wOnDer aut chaningg to dress and writer s diapeRs .?!	0
this piece Of CHannel 5 grade traSh is , quite fraNkLy , an insult TO the IntElligence Of the teen genre enthusiasts .	0
a digital coming-of-age sttttry .	1
A second war film about The modern condition of slaves , a story covered by films around the gloBe .	1
a strangely coMpelling aNd thrilling acted magical drama .	1
the only exciTemEnt comes when the credits finally roll and you gEt to leave the theater .	0
the movie is Dawn of the deaD croSsed wItH john carpenter as ghosts of mars , with zombies not as tough as dead first and in not as big as the second .	0
it has the cHarm of the original american Road movies , taking On the gorgeous , raMshackle landscape of the filmmaker sam moore .	1
it and her , , , with ghOSt imagery tHat shows just enough to keep US on our toes .	1
it was a big drag .	0
low marriage - stiffness is unlikely to demOnstrate the emotional value to sweep u.S. viewers off their feetttttt .	0
man and control ; a film that that balancing action and reflection as it gets you grAsP AND feel do on others have in their work .	1
a quIet warer -- a flm to bee svorrd .	1
the moVIE , directed by mick jackson , leaVes no clue untouched , for THe predictable plot to the characters sTrAighT out of central coast .	0
this is the sort of burly action like where one coincidence buts another , that next is a broken one , anD WHatevER passeS for lOgic is a factor oF the that plOt ever left standing .	0
i must have really hit the Skids ...	0
woody allen s -es Is an ambling , broad cOmedy about all there is too is -- add hate -- ABoUT the movieeee biz .	1
it s MadE with a western genre flair ... ..	1
UlTimAteLY also easy and unsatisfying , , , , , like swallowing a coMmuNion wafer without the wine .	0
coLlaTEral damage usually DEliVerS the goods for larger cause .	1
a giggle-inducing comedy wh snappy dialogue AnD Wng performmances by... and mike tm of oscaaaarnners : ssuan sardnnn and golDie hawn .	1
iT s too important and long to be fnuny , and 2 CliPPppeEd and abbrevi8d to Be An epic .	0
will amuse and provoke adventurous aDUlts in social teens .	1
sometimes some less like storytelling than something too or compelling or needed to get off his chest .	0
but this also lacks the tools required to sell the mateRIAl .	0
whAt Is 100 % % % % % % missing here iS a script of eVEn thE most elEmentAl liTeRaCy , an InkLiNG of mind it , And anything resembling acting .	0
there is a mildly subversive bent to the bEst parts of birthday girl .	1
a little tale , fOR all once , might be swePt under the rug .	0
A wildly contested emotional scene ...	0
given hoW heavy-hhhanded and heavy it Is , this cOulD be theeeee woRst tHing soderbergh has Ever dne .	0
desPITe the delicate aesthetics giving the hOLLow state of moDern local life , the film never felt beyond a monotonous tone .	0
ann arbor kennedy about AlienaTion , separation and, loss .	0
... mafia , RAp sTras and hot rats but thier .,yn had in a rEgUrgiTaTIon of cinematic vonce that is brutal with 2222 and unlilyy ,. , , bt lale , , , , , hERo .	1
his they sense of nature is light and FUn ...	1
dark modern sweetness and simpliciTy are tossed out the window with ThE iNTelligenT parent drama tHat fuels explores the difficult relationship BetweEn a father And son .	1
"miller is plAyINg so far WitH EmOtioNs , , and The fact that children Are less "" friends , that he makes the added gestures TO his strong affectation of stress ."	1
it has a handful of brilliant moments and a couple of good parts , but the movie dOes not quite Fly ..	0
part lOw rent or ... ... ... ..	0
( re ) wanTs To blend politics anD drAMa , an ADmIRabLE ability .	1
for all tHe ridiNG and WAiliNg , tears , rage and opium overdoses , THERe is nO SensE of all person being WAShEd away In love sea vessel ...	0
it was fascinating to see how ethan and molly blake love each other .	1
In a wAy , the fog feels like a breath of frEsh air , but only tO tHosE thaT allow it in .	1
visually imAginATIvE , , , thematically strong and thoroughly delightful , it takes us on a rlr-cstr rd from innOCeNce to expperience WithouT evn a hINt Of That tyicpal kidide-filck sentimentality ..	1
the film is were been at so orbler his on -- most PortRayiNg the idiocY of the fm industry -- mKe it msly wotrh thE trip ..	1
and yet another, he to aly. talented kid , clooNey is a good york .	1
john reid , , aidan quinn , aND AlaN bates PLay desmond as legal cases , AnD when joined by brian , the sight OF this and, court lollIng in PRetTy irish settings is a classic english thing , too .	1
but s stories learn speaks volumes mORE together thAn any reality show , and about on their own dramatic life changes she watch some body rest .	1
to say in , , , , , are , but to insPire the young people , set tO an and soundtrack of beACh party pop nuMbers and be from is rural park aND western SCenEry , iT is about aS exciting as a sunburn .	0
while it is genuinely cool to hear parents taLk about early rap records ( sugAr Hill gag , etc ... ... ... .. ) , the CONstant referensing offff hip-hop arcna caN Alite eVeN to saVIevst audiences .	0
dull , lifeless , and amaTeuRIshly assembled .	0
though s one to watch , THe dragons are a , , , , not much fire iN the script .	1
the far future may be assumed to consider , , , , but.... from great dEtail to, mATterS Of the heart , as for is most TransportiNg when IT stays put iN tHe Past .	1
has all the speed of a big doll .	0
a movIE wIth a reAl rich girl .	1
a subject like this should inspire recation In its audience ; the rest does not ...	0
... is an aaaaardriiiitic attempt at diretcing by al kohuri .	0
LOoking around , lumiNoUs eyes returns in jane haMiltoN s exemplary eyes , campbell gives a performance that could NoT be improved upon .	1
unflinchingly bleak and desperate 	0
manages to be both repulsively sadistic and mundane . 	0
this one is definitely one to skip , even for horror movie fanatics . 	0
does paint some memorable images ... , but makhmalbaf keeps her distance from the characters 	1
it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . 	1
it 's great escapist fun that recreates a place and time that will never happen again . 	1
hilariously inept and ridiculous . 	1
sam mendes has become valedictorian at the school for soft landings and easy ways out . 	0
it all drags on so interminably it 's like watching a miserable relationship unfold in real time . 	0
by getting myself wrapped up in the visuals and eccentricities of many of the characters , i found myself confused when it came time to get to the heart of the movie . 	0
the end result is a film that 's neither . 	0
it seems like i have been waiting my whole life for this movie and now i ca n't wait for the sequel . 	1
determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult . 	0
bleakly funny , its characters all the more touching for refusing to pity or memorialize themselves . 	1
a celebration of quirkiness , eccentricity , and certain individuals ' tendency to let it all hang out , and damn the consequences . 	1
instead of a hyperbolic beat-charged urban western , it 's an unpretentious , sociologically pointed slice of life . 	1
the format gets used best ... to capture the dizzying heights achieved by motocross and bmx riders , whose balletic hotdogging occasionally ends in bone-crushing screwups . 	1
a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . 	1
it 's played in the most straight-faced fashion , with little humor to lighten things up . 	0
as unseemly as its title suggests . 	1
for this reason and this reason only -- the power of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal . 	1
directed in a paint-by-numbers manner . 	0
it has charm to spare , and unlike many romantic comedies , it does not alienate either gender in the audience . 	1
it moves quickly , adroitly , and without fuss ; it does n't give you time to reflect on the inanity -- and the cold war datedness -- of its premise . 	1
charles ' entertaining film chronicles seinfeld 's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic adams ' attempts to get his shot at the big time . 	1
a literate presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002 . 	1
an exquisitely crafted and acted tale . 	1
the fly-on-the-wall method used to document rural french school life is a refreshing departure from the now more prevalent technique of the docu-makers being a visible part of their work . 	1
for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . 	0
although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun . 	0
it 's just filler . 	0
professionally speaking , it 's tempting to jump ship in january to avoid ridiculous schlock like this shoddy suspense thriller . 	0
fancy a real downer ? 	0
as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor . 	0
without non-stop techno or the existential overtones of a kieslowski morality tale , maelström is just another winter sleepers . 	0
still , as a visual treat , the film is almost unsurpassed . 	1
indifferently implausible popcorn programmer of a movie . 	0
the jabs it employs are short , carefully placed and dead-center . 	1
drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why . 	1
majidi is an unconventional storyteller , capable of finding beauty in the most depressing places . 	1
sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is rebecca romijn-stamos . 	0
... routine , harmless diversion and little else . 	1
whaley 's determination to immerse you in sheer , unrelenting wretchedness is exhausting . 	0
not an objectionable or dull film ; it merely lacks everything except good intentions . 	0
very special effects , brilliantly bold colors and heightened reality ca n't hide the giant achilles ' heel in `` stuart little 2 `` : there 's just no story , folks . 	0
for all its technical virtuosity , the film is so mired in juvenile and near-xenophobic pedagogy that it 's enough to make one pine for the day when godard can no longer handle the rigors of filmmaking . 	0
it wants to tweak them with a taste of tangy new humor . 	1
manages to show life in all of its banality when the intention is quite the opposite . 	0
